Nev,PartnerId,CimId,IsSzekhely,IsSzamlazasiCim,IsSzallitasiCim,Bankszamlaszam,KulsoId,IsIrasvedett,IsFizetesHitelSzamla,Id,FId,Dt,EFId,EDt,Verzio,D,Partner.Nev,Partner.RovidNev,Partner.Kod,Partner.KAdoalanyTipus,Partner.Adoszam,Partner.Cegjegyzekszam,Partner.FelirAzonosito,Partner.IsVevo,Partner.IsSzallito,Partner.IsKulfoldi,Partner.IsEUTag,Partner.AlapertelmezettFizetesiModId,Partner.IsTiltva,Partner.KulsoId,Partner.KulsoEDt,Partner.IsIrasvedett,Partner.ListPartnerCsoportId,Partner.KAdoalanyTipusNev,Partner.Id,Partner.FId,Partner.Dt,Partner.EFId,Partner.EDt,Partner.Verzio,Partner.D,Partner.Megjegyzes,Cim.TelepulesId,Cim.KozteruletNev,Cim.KozteruletJellegId,Cim.Hazszam,Cim.Epulet,Cim.Lepcsohaz,Cim.Szint,Cim.Ajto,Cim.Hrsz,Cim.D,Cim.Telepules.Iranyitoszam,Cim.Telepules.Nev,Cim.Telepules.OrszagId,Cim.Telepules.Id,Cim.Telepules.FId,Cim.Telepules.Dt,Cim.Telepules.EFId,Cim.Telepules.EDt,Cim.Telepules.Verzio,Cim.Telepules.D,Cim.KozteruletJelleg.Nev,Cim.KozteruletJelleg.MegjelenitesiSorrend,Cim.KozteruletJelleg.Id,Cim.KozteruletJelleg.FId,Cim.KozteruletJelleg.Dt,Cim.KozteruletJelleg.EFId,Cim.KozteruletJelleg.EDt,Cim.KozteruletJelleg.Verzio,Cim.KozteruletJelleg.D,Cim.FormazottCim,Cim.Id,Cim.FId,Cim.Dt,Cim.Verzio,KulsoEDt,Megjegyzes,KapcsolattartoNev,KapcsolattartoTelefonszam,KapcsolattartoEmail,KapcsolattartoFax,JovedekiEngedelyszam,MukodesiEngedelyszam,Partner.AlapertelmezettFizetesiHataridoId,Partner.EgyeniVallalkozoNyilvantartasiSzam
Technikai Parner,6624123,6624124,True,True,True,,,False,False,6624125,1019477,2024-06-17T09:23:10.874332,1019477,2024-06-17T09:23:10.874332,23179526,0,Technikai Partner,TechPartner,1000437,0,,,,True,True,False,False,,False,,,False,[],Cég,6624123,1019477,2024-06-17T09:22:04.492676,1019477,2024-06-17T09:22:04.492676,23179520,0,,1003583,Back Bernát,1005743,6,,,,,,0,6791,Szeged,1001210,1003583,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004381,0,utca,1,1005743,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006541,0,"6791 Szeged, Back Bernát utca 6",6624124,1019477,2024-06-17T09:23:10.868698,33452091,,,,,,,,,,
Csécsely Zsanett,7120246,1586578,True,True,True,,,False,False,7120247,1020148,2024-08-12T16:04:03.455299,1020148,2024-08-12T16:04:03.455299,24966162,0,Csécsely Zsanett,Csécsey,1000438,2,,,,True,False,False,False,,False,,,False,[],Magánszemély,7120246,1020148,2024-08-12T16:03:22.48799,1020148,2024-08-12T16:03:22.48799,24966160,0,,1003619,Arany,1005730,1,,,,,,0,7011,Alap,1001210,1003619,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004417,0,tanya,999,1005730,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006528,0,"7011 Alap, Arany tanya 1",1586578,1020148,2022-10-14T10:07:18,33451987,,,,,,,,,,
Zsinka Józsefné,7120248,1586578,True,True,True,,,False,False,7120249,1020148,2024-08-12T16:05:22.420465,1020148,2024-08-12T16:05:22.420465,24966166,0,Zsinka Józsefné,Zsinka,1000439,2,,,,True,False,False,False,,False,,,False,[],Magánszemély,7120248,1020148,2024-08-12T16:04:43.528217,1020148,2024-08-12T16:04:43.528217,24966164,0,,1003619,Arany,1005730,1,,,,,,0,7011,Alap,1001210,1003619,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004417,0,tanya,999,1005730,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006528,0,"7011 Alap, Arany tanya 1",1586578,1020148,2022-10-14T10:07:18,33451987,,,,,,,,,,
Purcsel,7120250,1586578,True,True,True,,,False,False,7120251,1020148,2024-08-12T16:06:37.194175,1020148,2024-08-12T16:06:37.194175,24966170,0,Purcsel Viktória,Purcsel,1000440,2,,,,True,False,False,False,,False,,,False,[],Magánszemély,7120250,1020148,2024-08-12T16:06:03.634245,1020148,2024-08-12T16:06:03.634245,24966168,0,,1003619,Arany,1005730,1,,,,,,0,7011,Alap,1001210,1003619,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004417,0,tanya,999,1005730,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006528,0,"7011 Alap, Arany tanya 1",1586578,1020148,2022-10-14T10:07:18,33451987,,,,,,,,,,
TE-DI TRADE Kft.,1021952,7147057,False,False,True,12067008-00241064-00100006,1001207,True,False,7147058,1019477,2024-08-15T10:34:43.250274,1019477,2025-03-20T13:35:03.568561,36063367,0,TE-DI TRADE Kft.,TE-DI TRADE Kft.,1000141,0,11082455-2-06,06-09-002050,AA0154662,False,True,False,False,1005833.0,False,1034703,2021-11-08T09:01:57.019837,False,[],Cég,1021952,1019477,2022-09-15T11:59:05,1019477,2025-03-14T15:10:50.456578,35524124,0,S00427,1003540,Back Bernát,1005743,6,,,,,,0,6728,Szeged,1001210,1003540,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004338,0,utca,1,1005743,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006541,0,"6728 Szeged, Back Bernát utca 6",7147057,1019477,2024-08-15T10:34:43.244597,33452092,2021-08-31T06:43:03.595796,,Juhász Judit,62 624 848,judit.juhasz@te-di.hu,,HU50344203011,2009/0611-04.,,
HANSA-KONTAKT Kft.,1021984,7241732,False,True,False,,1007527,True,False,7241733,1019477,2024-08-27T06:12:57.995335,1019477,2025-03-20T09:56:01.711459,36059737,0,HANSA-KONTAKT Kft.,HANSA-KONTAKT Kft,1000173,0,11099286-2-06,06-09-014650,AA2685203,False,True,False,True,,False,1034053,2025-03-17T14:28:22.114373,True,[],Cég,1021984,1019477,2022-09-15T11:59:09,1019477,2025-03-20T09:55:50.384496,35877277,0,S01147,1003540,Back Bernát,1005743,7,,,,,,0,6728,Szeged,1001210,1003540,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004338,0,utca,1,1005743,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006541,0,"6728 Szeged, Back Bernát utca 7",7241732,1019477,2024-08-27T06:12:57.988602,33452093,2025-03-17T21:17:16.599104,,,06 62/815-680,gtorok@hansakontakt.hu,,,2011/0053-03,,
HANSA-KONTAKT Kft.,1021984,7147057,False,False,False,,1007520,True,False,7241734,1019477,2024-08-27T06:12:58.663121,1019477,2025-03-20T09:56:02.127739,36059739,0,HANSA-KONTAKT Kft.,HANSA-KONTAKT Kft,1000173,0,11099286-2-06,06-09-014650,AA2685203,False,True,False,True,,False,1034053,2025-03-17T14:28:22.114373,True,[],Cég,1021984,1019477,2022-09-15T11:59:09,1019477,2025-03-20T09:55:50.384496,35877277,0,S01147,1003540,Back Bernát,1005743,6,,,,,,0,6728,Szeged,1001210,1003540,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004338,0,utca,1,1005743,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006541,0,"6728 Szeged, Back Bernát utca 6",7147057,1019477,2024-08-15T10:34:43.244597,33452092,2025-03-17T21:17:16.599104,,,06 62/815-680,gtorok@hansakontakt.hu,,,,,
Szepesi Árpád,7365244,1586578,True,True,True,,,False,False,7365248,1020148,2024-09-06T14:22:20.192233,1020148,2024-09-06T14:22:20.192233,25886082,0,Szepesi Árpád,Szepesi,1000441,2,,,,True,False,False,False,,False,,,False,[],Magánszemély,7365244,1020148,2024-09-06T14:21:40.304412,1020148,2024-09-06T14:21:40.304412,25886076,0,,1003619,Arany,1005730,1,,,,,,0,7011,Alap,1001210,1003619,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004417,0,tanya,999,1005730,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006528,0,"7011 Alap, Arany tanya 1",1586578,1020148,2022-10-14T10:07:18,33451987,,,,,,,,,,
PRÉPOST Gyüjteményi és Vagyonk. Közp.,7430254,4204483,True,True,False,,,False,False,7430262,1020148,2024-09-11T06:24:15.191495,1020148,2024-09-11T06:24:15.191495,26097082,0,PRÉPOST Gyüjteményi és Vagyonkezelő  Központ,Prépost Gyüjt. és vagyonk. Közp.,1000442,0,18756490-2-07,,,True,False,False,False,1005833.0,False,,,False,[],Cég,7430254,1020148,2024-09-11T06:23:03.649143,1020148,2024-09-11T06:23:03.649143,26096773,0,,1004266,Városház,1005735,5,,,,,,0,8000,Székesfehérvár,1001210,1004266,0,2022-09-13T14:59:35,0,2022-09-13T14:59:35,1005064,0,tér,3,1005735,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006533,0,"8000 Székesfehérvár, Városház tér 5",4204483,1020148,2023-09-11T06:12:52.018102,33452036,,,,,,,,,,
Lustyik Mihály,7811808,1586578,True,True,True,,,False,False,7811809,1020148,2024-10-20T08:14:52.956122,1020148,2024-10-20T08:14:52.956122,27376630,0,Lustyik Mihájy,Lustyik,1000443,2,,,,True,False,False,False,1005833.0,False,,,False,[],Magánszemély,7811808,1020148,2024-10-20T08:14:11.585221,1020148,2024-10-20T08:14:11.585221,27376627,0,,1003619,Arany,1005730,1,,,,,,0,7011,Alap,1001210,1003619,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004417,0,tanya,999,1005730,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006528,0,"7011 Alap, Arany tanya 1",1586578,1020148,2022-10-14T10:07:18,33451987,,,,,,,,,1005838.0,
Kaszás Lajosné,7813608,1586578,True,True,True,,,False,False,7813610,1020148,2024-10-21T05:29:20.779373,1020148,2024-10-21T05:29:20.779373,27383234,0,Kaszás Lajosné,Kaszás Lajosné,1000444,2,,,,True,False,False,False,,False,,,False,[],Magánszemély,7813608,1020148,2024-10-21T05:28:43.597505,1020148,2024-10-21T05:28:43.597505,27383231,0,,1003619,Arany,1005730,1,,,,,,0,7011,Alap,1001210,1003619,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004417,0,tanya,999,1005730,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006528,0,"7011 Alap, Arany tanya 1",1586578,1020148,2022-10-14T10:07:18,33451987,,,,,,,,,,
Rónaszéki Józsefné,8783881,1586578,True,True,True,,,False,False,8783882,1020148,2025-01-17T09:26:27.911142,1020148,2025-01-17T09:26:27.911142,31780248,0,Rónaszéki Józsefné,Rónaszéki Józsefné,1000445,2,,,,True,False,False,False,,False,,,False,[],Magánszemély,8783881,1020148,2025-01-17T09:25:37.708533,1020148,2025-01-17T09:25:37.708533,31780245,0,,1003619,Arany,1005730,1,,,,,,0,7011,Alap,1001210,1003619,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004417,0,tanya,999,1005730,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006528,0,"7011 Alap, Arany tanya 1",1586578,1020148,2022-10-14T10:07:18,33451987,,,,,,,,,,
Rauf Lajosné,8784113,1586578,True,True,True,,,False,False,8784202,1020148,2025-01-17T09:32:11.729121,1020148,2025-01-17T09:32:11.729121,31780931,0,Rauf Lajosné,Rauf Lajosné,1000446,2,,,,True,False,False,False,,False,,,False,[],Magánszemély,8784113,1020148,2025-01-17T09:31:24.425441,1020148,2025-01-17T09:31:24.425441,31780792,0,,1003619,Arany,1005730,1,,,,,,0,7011,Alap,1001210,1003619,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004417,0,tanya,999,1005730,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006528,0,"7011 Alap, Arany tanya 1",1586578,1020148,2022-10-14T10:07:18,33451987,,,,,,,,,,
Tulip Field Kft,8818639,8818655,True,False,False,,,False,False,8818656,1020148,2025-01-18T05:43:20.525841,1020148,2025-01-18T05:43:20.525841,31982974,0,Tulip Field Kft,Tulip Field Kft,1000447,0,32621969-2-43,,,False,True,False,False,,False,,,False,[],Cég,8818639,1020148,2025-01-18T05:41:32.311681,1020148,2025-01-18T05:41:32.311681,31982954,0,,1001580,Hársfa,1005712,19,,,fsz,2,,0,1203,Budapest,1001210,1001580,0,2022-09-13T14:59:31,0,2022-09-13T14:59:31,1002378,0,sétány,999,1005712,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006510,0,"1203 Budapest, Hársfa sétány 19 fsz 2",8818655,1020148,2025-01-18T05:43:20.506654,33452094,,,,,,,,,,
Samipack Kft,9503646,9503659,True,True,False,,,False,False,9503660,1020148,2025-03-11T14:59:16.911371,1020148,2025-03-11T14:59:16.911371,35342662,0,Samipack Kft,Samipack Kft,1000449,0,13373179-2-43,,,False,True,False,False,1005833.0,False,,,False,[],Cég,9503646,1020148,2025-03-11T14:57:51.176895,1020148,2025-03-11T14:57:51.176895,35342644,0,,1001581,Alsóapsa,1005743,7,,,,,,0,1204,Budapest,1001210,1001581,0,2022-09-13T14:59:31,0,2022-09-13T14:59:31,1002379,0,utca,1,1005743,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006541,0,"1204 Budapest, Alsóapsa utca 7",9503659,1020148,2025-03-11T14:59:16.904319,35342661,,,,,,,,,,
Home Impex Kft.,9504180,4334179,True,True,True,10404027-00027561-00000001,1389809,True,False,9504183,1019477,2025-03-11T15:51:32.353694,1019477,2025-03-11T15:51:32.353694,35371223,0,Home Impex Kft.,Home Impex Kft.,1000450,0,,,,False,True,False,True,,True,,,True,[],Cég,9504180,1019477,2025-03-11T15:51:32.121551,1019477,2025-03-12T10:56:54.704621,35371222,0,sync ref 20250311,1001505,Ecseri,1005741,14/16,,,,,,0,1097,Budapest,1001210,1001505,0,2022-09-13T14:59:31,0,2022-09-13T14:59:31,1002303,0,út,2,1005741,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006539,0,"1097 Budapest, Ecseri út 14/16",4334179,1019477,2023-09-27T13:37:35.405395,33452037,2023-09-12T07:39:32.56893,,,,,,,,,
HANSA-KONTAKT Kft.,9504198,7241732,False,False,False,12067008-00240459-00100005,1034053,True,False,9504200,1019477,2025-03-11T15:52:33.052928,1019477,2025-03-11T15:52:33.052928,35371226,0,HANSA-KONTAKT Kft.,HANSA-KONTAKT Kft.,1000451,0,,,,False,True,False,True,,True,,,True,[],Cég,9504198,1019477,2025-03-11T15:52:32.873736,1019477,2025-03-12T10:56:54.96389,35371225,0,sync ref 20250311,1003540,Back Bernát,1005743,7,,,,,,0,6728,Szeged,1001210,1003540,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004338,0,utca,1,1005743,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006541,0,"6728 Szeged, Back Bernát utca 7",7241732,1019477,2024-08-27T06:12:57.988602,33452093,2021-08-31T06:43:03.595796,,,,,,,2011/0053-03,,
HANSA-KONTAKT Kft.,1021984,9593902,False,False,False,,1007545,True,False,9593903,1019477,2025-03-20T09:56:01.016485,1019477,2025-03-20T09:56:01.016485,36059734,0,HANSA-KONTAKT Kft.,HANSA-KONTAKT Kft,1000173,0,11099286-2-06,06-09-014650,AA2685203,False,True,False,True,,False,1034053,2025-03-17T14:28:22.114373,True,[],Cég,1021984,1019477,2022-09-15T11:59:09,1019477,2025-03-20T09:55:50.384496,35877277,0,S01147,1003536,Bakay Nándor,1005743,24,,,,,,0,6724,Szeged,1001210,1003536,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004334,0,utca,1,1005743,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006541,0,"6724 Szeged, Bakay Nándor utca 24",9593902,1019477,2025-03-20T09:56:01.01153,36059733,2025-03-17T21:22:49.878651,,,06 62/815-680,gtorok@hansakontakt.hu,,,,,
HANSA-KONTAKT Kft.,1021984,9593905,False,False,False,,1007506,True,False,9593906,1019477,2025-03-20T09:56:02.694187,1019477,2025-03-20T09:56:02.694187,36059741,0,HANSA-KONTAKT Kft.,HANSA-KONTAKT Kft,1000173,0,11099286-2-06,06-09-014650,AA2685203,False,True,False,True,,False,1034053,2025-03-17T14:28:22.114373,True,[],Cég,1021984,1019477,2022-09-15T11:59:09,1019477,2025-03-20T09:55:50.384496,35877277,0,S01147,1003538,Szőregi,1005741,80,,,,,,0,6726,Szeged,1001210,1003538,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004336,0,út,2,1005741,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006539,0,"6726 Szeged, Szőregi út 80",9593905,1019477,2025-03-20T09:56:02.688744,36059740,2025-03-17T21:17:16.599104,,,06 62/815-680,gtorok@hansakontakt.hu,,,2014/0099,,
HANSA-KONTAKT Kft.,1021984,9593908,False,False,False,,1007333,True,False,9593909,1019477,2025-03-20T09:56:03.704483,1019477,2025-03-20T09:56:03.704483,36059744,0,HANSA-KONTAKT Kft.,HANSA-KONTAKT Kft,1000173,0,11099286-2-06,06-09-014650,AA2685203,False,True,False,True,,False,1034053,2025-03-17T14:28:22.114373,True,[],Cég,1021984,1019477,2022-09-15T11:59:09,1019477,2025-03-20T09:55:50.384496,35877277,0,S01147,1003962,Martyn Ferenc,1005743,,,,,,2/1,0,7623,Pécs,1001210,1003962,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004760,0,utca,1,1005743,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006541,0,"7623 Pécs, Martyn Ferenc utca ",9593908,1019477,2025-03-20T09:56:03.700977,36059743,2025-03-17T21:17:16.599104,,,06 62/815-680,gtorok@hansakontakt.hu,,,2544/2012,,
HANSA-KONTAKT Kft.,1021984,9593910,False,False,False,,1007120,True,False,9593911,1019477,2025-03-20T09:56:04.324157,1019477,2025-03-20T09:56:04.324157,36059746,0,HANSA-KONTAKT Kft.,HANSA-KONTAKT Kft,1000173,0,11099286-2-06,06-09-014650,AA2685203,False,True,False,True,,False,1034053,2025-03-17T14:28:22.114373,True,[],Cég,1021984,1019477,2022-09-15T11:59:09,1019477,2025-03-20T09:55:50.384496,35877277,0,S01147,1003509,Rév I,1005743,12,,,,,,0,6640,Csongrád,1001210,1003509,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004307,0,utca,1,1005743,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006541,0,"6640 Csongrád, Rév I utca 12",9593910,1019477,2025-03-20T09:56:04.32167,36059745,2025-03-17T21:17:16.599104,,,06 62/815-680,gtorok@hansakontakt.hu,,HU50344203004,1365/2008.,,
HANSA-KONTAKT Kft.,1021984,9593912,False,False,False,,1006068,True,False,9593913,1019477,2025-03-20T09:56:04.629887,1019477,2025-03-20T09:56:04.629887,36059748,0,HANSA-KONTAKT Kft.,HANSA-KONTAKT Kft,1000173,0,11099286-2-06,06-09-014650,AA2685203,False,True,False,True,,False,1034053,2025-03-17T14:28:22.114373,True,[],Cég,1021984,1019477,2022-09-15T11:59:09,1019477,2025-03-20T09:55:50.384496,35877277,0,S01147,1003136,Csaba,1005743,28,,,,,,0,5000,Szolnok,1001210,1003136,0,2022-09-13T14:59:33,0,2022-09-13T14:59:33,1003934,0,utca,1,1005743,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006541,0,"5000 Szolnok, Csaba utca 28",9593912,1019477,2025-03-20T09:56:04.627562,36059747,2025-03-17T21:17:16.599104,,,06 62/815-680,gtorok@hansakontakt.hu,,HU503442203009,II.3433-2/2012,,
HANSA-KONTAKT Kft.,1021984,9593914,False,False,False,,1005846,True,False,9593915,1019477,2025-03-20T09:56:04.957208,1019477,2025-03-20T09:56:04.957208,36059750,0,HANSA-KONTAKT Kft.,HANSA-KONTAKT Kft,1000173,0,11099286-2-06,06-09-014650,AA2685203,False,True,False,True,,False,1034053,2025-03-17T14:28:22.114373,True,[],Cég,1021984,1019477,2022-09-15T11:59:09,1019477,2025-03-20T09:55:50.384496,35877277,0,S01147,1003577,István király,1005741,10,A,,,,,0,6782,Mórahalom,1001210,1003577,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004375,0,út,2,1005741,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006539,0,"6782 Mórahalom, István király út 10 A",9593914,1019477,2025-03-20T09:56:04.954683,36059749,2025-03-17T21:17:16.599104,,,06 62/815-680,gtorok@hansakontakt.hu,,,361-3/2018,,
HANSA-KONTAKT Kft.,1021984,9593916,False,False,False,,1005283,True,False,9593917,1019477,2025-03-20T09:56:05.275534,1019477,2025-03-20T09:56:05.275534,36059752,0,HANSA-KONTAKT Kft.,HANSA-KONTAKT Kft,1000173,0,11099286-2-06,06-09-014650,AA2685203,False,True,False,True,,False,1034053,2025-03-17T14:28:22.114373,True,[],Cég,1021984,1019477,2022-09-15T11:59:09,1019477,2025-03-20T09:55:50.384496,35877277,0,S01147,1003482,Dózsa György,1005741,97,,,,,,0,6500,Baja,1001210,1003482,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004280,0,út,2,1005741,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006539,0,"6500 Baja, Dózsa György út 97",9593916,1019477,2025-03-20T09:56:05.273961,36059751,2025-03-17T21:17:16.599104,,,06 62/815-680,gtorok@hansakontakt.hu,,,V.18392-3/2015,,
Bábolna Élelmiszeripari Kft,1021820,9594625,True,False,False,,1006518,True,False,9594626,1019477,2025-03-20T13:30:00.161105,1019477,2025-04-01T13:25:57.096102,36374208,0,Bábolna Élelmiszeripari Kft,Bábolna Élelmiszeripari Kft,1000009,0,13577737-2-41,13-09-173648,AA0101439,False,True,False,False,1005833.0,False,1033629,2021-08-31T06:20:26.803349,False,[],Cég,1021820,1019477,2022-09-15T11:58:49,1019477,2025-03-14T15:10:12.978088,35457325,0,S00971,1001448,Fő,1005743,73,,,2,206,,0,1027,Budapest,1001210,1001448,0,2022-09-13T14:59:30,0,2022-09-13T14:59:30,1002246,0,utca,1,1005743,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006541,0,"1027 Budapest, Fő utca 73 2 206",9594625,1019477,2025-03-20T13:30:00.158436,36061529,2025-03-17T21:17:16.599104,,,,,,,,,
Sole-Mizo Zrt.,1021939,9594767,True,False,False,,1007514,True,False,9594768,1019477,2025-03-20T13:35:03.024551,1019477,2025-04-01T13:26:23.074559,36374312,0,Sole-Mizo Zrt.,Sole-Mizo Zrt.,1000128,0,11090799-4-06,06-10-000119,AA2675549,False,True,False,False,1005833.0,False,1034615,2021-08-31T06:20:26.803349,False,[],Cég,1021939,1019477,2022-09-15T11:59:03,1019477,2025-03-14T15:10:46.547854,35508213,0,S01081,1003540,Budapesti,1005741,6,,,,,,0,6728,Szeged,1001210,1003540,0,2022-09-13T14:59:34,0,2022-09-13T14:59:34,1004338,0,út,2,1005741,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006539,0,"6728 Szeged, Budapesti út 6",9594767,1019477,2025-03-20T13:35:03.022636,36062450,2025-03-17T21:17:16.599104,,,,,,,,,
Mogyi Kft.,1021910,9594769,True,False,False,,1005436,True,False,9594770,1019477,2025-03-20T13:35:03.0538,1019477,2025-04-01T13:26:17.412559,36374289,0,Mogyi Kft.,Mogyi Kft.,1000099,0,10411030-2-03,03-09-110186,AA0038078 ,False,True,False,False,1005833.0,False,1034353,2021-08-31T06:20:26.803349,False,[],Cég,1021910,1019477,2022-09-15T11:59:00,1019477,2025-03-14T15:10:38.705933,35500012,0,S00230,1003474,Petőfi Sándor,1005743,29,,,,,,0,6448,Csávoly,1001210,1003474,0,2022-09-13T14:59:33,0,2022-09-13T14:59:33,1004272,0,utca,1,1005743,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006541,0,"6448 Csávoly, Petőfi Sándor utca 29",9594769,1019477,2025-03-20T13:35:03.05217,36062544,2025-03-17T21:17:16.599104,,,,,,,,,
Sáfrán és Társa Kft.,1021934,9594771,True,False,False,,1005735,True,False,9594772,1019477,2025-03-20T13:35:03.065239,1019477,2025-04-01T13:26:21.951331,36374308,0,Sáfrán és Társa Kft.,Sáfrán és Társa Kft.,1000123,0,12191673-2-13,13-09-073544,AA0414144,False,True,False,False,1005833.0,False,1034569,2021-08-31T06:20:26.803349,False,[],Cég,1021934,1019477,2022-09-15T11:59:03,1019477,2025-03-14T15:10:45.178153,35505607,0,,1001776,Rákóczi,1005741,80,,,,,,0,2340,Kiskunlacháza,1001210,1001776,0,2022-09-13T14:59:31,0,2022-09-13T14:59:31,1002574,0,út,2,1005741,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006539,0,"2340 Kiskunlacháza, Rákóczi út 80",9594771,1019477,2025-03-20T13:35:03.063977,36062656,2025-03-17T21:17:16.599104,,,,,,,,,
Uni-Flock Kft.,1021958,9594773,True,False,False,,1005496,True,False,9594774,1019477,2025-03-20T13:35:03.089221,1019477,2025-04-01T13:26:26.847827,36374328,0,Uni-Flock Kft.,Uni-Flock Kft.,1000147,0,12746747-2-41,01-09-701478,AA2770253,False,True,False,False,1005833.0,False,1034751,2021-08-31T06:20:26.803349,False,[],Cég,1021958,1019477,2022-09-15T11:59:06,1019477,2025-03-14T15:10:52.576168,35533617,0,,1001686,Tőzegtavi,1005741,11-13,,,,,,0,2120,Dunakeszi,1001210,1001686,0,2022-09-13T14:59:31,0,2022-09-13T14:59:31,1002484,0,út,2,1005741,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006539,0,"2120 Dunakeszi, Tőzegtavi út 11-13",9594773,1019477,2025-03-20T13:35:03.087432,36062899,2025-03-17T21:17:16.599104,,,,,,,,,
M Frozen Kft.,1021972,9594775,True,False,False,,1007209,True,False,9594776,1019477,2025-03-20T13:35:03.092197,1019477,2025-04-01T13:26:29.624805,36374342,0,M Frozen Kft.,M Frozen Kft.,1000161,0,25776751-2-08,08-09-028520,AA5811971,False,True,False,False,1005833.0,False,1387980,2021-08-31T06:20:26.803349,False,[],Cég,1021972,1019477,2022-09-15T11:59:07,1019477,2025-03-14T15:10:56.454989,35536337,0,,1005048,Schwarzenberg,1005741,2-4,,3,fsz,2,,0,9022,Győr,1001210,1005048,0,2022-09-13T14:59:36,0,2022-09-13T14:59:36,1005846,0,út,2,1005741,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006539,0,"9022 Győr, Schwarzenberg út 2-4 3 fsz 2",9594775,1019477,2025-03-20T13:35:03.089505,36062928,2025-03-17T21:17:16.599104,,,,,,,,,
P&P Pékáru Kft.,1021921,9594777,True,False,False,,1005728,True,False,9594778,1019477,2025-03-20T13:35:03.12145,1019477,2025-04-01T13:26:19.390196,36374297,0,P&P Pékáru Kft.,P&P Pékáru Kft.,1000110,0,11424372-2-03,03-09-105053,AA0102171,False,True,False,False,1005833.0,False,1034433,2021-08-31T06:20:26.803349,False,[],Cég,1021921,1019477,2022-09-15T11:59:01,1019477,2025-03-14T15:10:41.512749,35502089,0,S01157,1003397,X.,1005655,92,B,,,,,0,6100,Kiskunfélegyháza,1001210,1003397,0,2022-09-13T14:59:33,0,2022-09-13T14:59:33,1004195,0,kerület,999,1005655,0,2022-09-13T14:59:38,0,2022-09-13T14:59:38,1006453,0,"6100 Kiskunfélegyháza, X. kerület 92 B",9594777,1019477,2025-03-20T13:35:03.1183,36063360,2025-03-17T21:17:16.599104,,,,,,,,,
